Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Satisfaction Score
1,0,1,1,0,0.0420032310177706,5,0,5,5,5,5,5,5,4,5,5,4,5,5,0.0159574468085106,0.0134529147982062,1,4.5
1,1,1,1,1,0.1676090468497577,3,3,3,3,3,3,3,2,1,3,4,3,1,3,0.1684397163120567,0.1829596412556053,0,2.7142857142857144
0,1,1,0,1,0.1843699515347334,3,2,3,2,3,3,5,3,4,1,2,1,2,3,0.0062056737588652,0.0,0,2.642857142857143
0,1,0,1,0,0.1668012924071082,1,1,1,1,5,5,5,5,5,4,5,5,4,5,0.0,0.0080717488789237,1,3.7142857142857135
0,1,2,1,0,0.4083198707592891,4,4,4,4,2,1,5,4,4,4,4,4,4,2,0.0248226950354609,0.0179372197309417,1,3.571428571428572
1,1,2,1,0,0.72859450726979,3,4,4,4,4,3,4,3,3,3,3,4,3,2,0.0,0.0,0,3.357142857142857
0,1,2,0,1,0.0373586429725363,3,1,3,2,1,3,1,1,2,2,1,4,2,1,0.0,0.0,0,1.9285714285714288
1,1,1,1,0,0.0533117932148626,3,3,3,3,5,4,4,5,5,5,5,3,5,4,0.0,0.0089686098654708,1,4.071428571428571
0,0,1,1,1,0.1997172859450727,2,2,2,2,3,2,3,3,4,3,4,4,5,3,0.0,0.0,0,3.0
1,1,2,1,1,0.0415993537964458,5,3,3,3,4,4,2,5,5,5,5,5,5,2,0.0026595744680851,0.000896860986547,1,4.0
1,1,0,0,1,0.0617932148626817,0,4,0,5,3,0,3,3,5,2,4,4,5,3,0.0,0.0,1,2.9285714285714284
0,1,2,1,0,0.3432956381260097,1,1,1,1,3,4,1,4,4,4,4,5,4,3,0.0,0.000896860986547,1,2.857142857142857
1,1,2,1,0,0.1375201938610662,2,2,2,2,4,4,5,4,4,4,4,5,4,5,0.000886524822695,0.0089686098654708,1,3.642857142857143
0,1,2,1,0,0.2994749596122779,3,4,4,4,3,3,4,3,3,3,3,3,3,4,0.0212765957446808,0.0053811659192825,0,3.357142857142857
0,1,1,1,0,0.3121970920840065,1,1,5,1,3,5,5,5,5,5,5,3,5,4,0.0,0.0,1,3.7857142857142856
1,0,1,1,0,0.0189822294022617,3,4,3,3,2,3,2,2,3,3,5,4,5,2,0.0,0.0,0,3.142857142857143
0,1,2,1,2,0.0502827140549273,2,1,4,1,3,2,3,3,4,5,4,4,4,3,0.0150709219858156,0.0053811659192825,0,3.071428571428572
1,1,2,1,0,0.4787964458804523,4,4,4,4,4,3,4,5,5,5,5,3,5,3,0.0230496453900709,0.0,1,4.142857142857143
1,1,2,0,1,0.2005250403877221,3,4,3,2,2,4,4,2,2,3,2,4,2,5,0.0115248226950354,0.0035874439461883,0,3.0
1,1,0,0,1,0.0559369951534733,4,5,4,3,4,4,5,4,4,5,4,3,4,4,0.0487588652482269,0.0466367713004484,0,4.071428571428571
0,1,3,0,1,0.1029886914378029,3,5,3,3,2,3,1,2,2,2,5,2,5,2,0.0,0.0,0,2.857142857142857
1,1,1,0,1,0.010702746365105,4,4,0,1,2,0,2,2,3,2,4,5,4,2,0.0195035460992907,0.0089686098654708,0,2.5
1,1,2,0,1,0.1037964458804523,1,2,1,3,5,4,4,4,4,1,5,4,4,4,0.0,0.0,0,3.2857142857142856
0,1,1,1,0,0.1902261712439418,1,1,1,1,3,4,3,3,5,4,2,3,2,3,0.0106382978723404,0.0,1,2.571428571428572
1,1,2,0,1,0.1847738287560581,1,2,1,3,1,3,3,1,1,1,1,1,1,2,0.0,0.0125560538116591,0,1.5714285714285714
1,0,0,1,1,0.1752827140549273,2,2,2,3,5,2,2,5,2,2,4,2,3,5,0.0948581560283687,0.0887892376681614,0,2.9285714285714284
1,1,1,0,1,0.1003634894991922,3,5,5,2,5,5,5,5,4,1,1,4,3,5,0.0070921985815602,0.0,0,3.7857142857142856
1,1,0,0,1,0.1427705977382875,1,4,1,3,3,1,3,3,5,2,5,3,4,3,0.0,0.0,0,2.9285714285714284
1,1,1,1,0,0.7195072697899839,3,3,3,3,4,4,5,4,5,3,5,3,4,4,0.0132978723404255,0.0206278026905829,1,3.7857142857142856
1,0,1,1,0,0.4935379644588045,1,1,1,4,5,1,5,5,3,5,5,5,5,5,0.000886524822695,0.0,0,3.642857142857143
1,0,1,1,0,0.0523021001615508,3,3,3,3,2,3,2,2,5,3,5,4,4,2,0.0,0.0,0,3.142857142857143
0,1,1,0,1,0.2205169628432956,1,5,1,1,3,1,3,3,3,2,3,5,5,3,0.0,0.0,0,2.7857142857142856
0,1,2,1,0,0.0866316639741518,1,1,1,1,4,5,4,5,5,5,5,5,5,4,0.00177304964539,0.0,1,3.642857142857143
1,0,1,1,0,0.141357027463651,3,3,3,4,4,3,4,4,5,3,5,5,5,4,0.0,0.0349775784753363,0,3.928571428571429
1,1,1,1,0,0.6807350565428111,1,1,3,1,4,2,3,1,1,1,1,3,1,4,0.0585106382978723,0.0600896860986547,0,1.9285714285714288
0,1,0,0,1,0.1282310177705977,4,4,4,4,3,4,2,3,1,4,5,4,1,3,0.0141843971631205,0.0286995515695067,0,3.2857142857142856
1,1,3,0,1,0.0666397415185783,3,4,3,1,5,4,4,2,2,3,5,5,2,3,0.000886524822695,0.0286995515695067,0,3.2857142857142856
1,1,2,0,1,0.0294830371567043,3,1,3,4,3,4,4,1,1,3,1,1,1,4,0.0159574468085106,0.0295964125560538,0,2.4285714285714284
1,1,3,1,1,0.0947092084006462,3,4,4,4,4,4,4,3,3,3,3,2,3,3,0.0,0.0,0,3.357142857142857
0,1,1,1,0,0.799474959612278,1,1,4,1,3,4,3,3,3,2,5,5,5,3,0.0,0.0,1,3.071428571428572
1,1,2,0,1,0.0359450726978998,3,3,3,3,3,3,4,5,5,3,5,3,5,2,0.0354609929078014,0.0376681614349775,0,3.571428571428572
0,1,1,1,0,0.0757269789983845,1,1,1,1,2,2,2,4,4,4,4,2,4,5,0.0,0.0,1,2.642857142857143
1,1,2,1,0,0.7942245557350566,3,5,3,3,1,4,4,3,3,2,3,1,3,4,0.0789007092198581,0.0735426008968609,0,3.0
1,1,2,1,0,0.4761712439418417,4,4,2,4,5,5,4,3,3,3,3,4,3,5,0.0824468085106382,0.084304932735426,1,3.7142857142857135
0,1,2,0,0,0.2376817447495961,3,3,3,3,3,3,1,3,3,3,2,3,3,3,0.0,0.0,0,2.7857142857142856
0,0,0,1,0,0.2118336025848142,5,0,5,4,4,5,4,4,1,3,5,3,2,4,0.0,0.0,1,3.5
0,1,2,0,1,0.1928513731825525,4,5,4,4,4,4,4,4,5,2,4,3,5,4,0.0079787234042553,0.000896860986547,0,4.0
1,1,3,1,0,0.3842891760904685,3,4,3,3,3,1,2,3,3,3,3,5,3,5,0.0088652482269503,0.0062780269058295,1,3.142857142857143
1,1,1,1,0,0.6732633279483038,2,2,2,2,4,4,4,4,4,5,2,3,1,4,0.0,0.0,1,3.071428571428572
0,1,1,1,0,0.6948707592891762,1,1,1,1,5,5,5,4,4,4,4,3,4,5,0.0,0.0,1,3.357142857142857
1,1,2,1,0,0.4935379644588045,1,1,2,1,5,5,5,4,4,4,4,3,4,4,0.0,0.0062780269058295,1,3.357142857142857
1,1,2,1,0,0.3636914378029079,2,2,2,2,4,4,2,4,4,4,5,5,4,3,0.0,0.0,1,3.357142857142857
1,1,2,1,1,0.0226171243941841,3,1,1,1,5,3,3,3,3,3,3,2,3,1,0.0,0.0,0,2.5
1,1,2,0,1,0.0617932148626817,3,1,3,3,3,2,4,2,1,4,3,4,2,4,0.150709219858156,0.1560538116591928,0,2.7857142857142856
1,1,1,1,0,0.0763327948303715,2,4,4,4,4,4,4,2,2,2,2,2,2,4,0.0,0.0,0,3.0
0,1,2,1,0,0.2110258481421648,1,1,1,1,4,1,3,2,2,2,2,5,2,3,0.0,0.0,1,2.142857142857143
1,1,2,1,0,0.3939822294022617,5,5,5,5,1,3,1,5,5,5,5,3,5,4,0.0150709219858156,0.0044843049327354,1,4.071428571428571
0,1,2,1,1,0.0373586429725363,2,2,2,2,2,2,2,2,4,4,2,4,3,2,0.0186170212765957,0.0260089686098654,0,2.5
1,1,2,0,1,0.1502423263327948,1,5,1,3,2,5,5,2,2,1,2,3,2,3,0.0053191489361702,0.0080717488789237,0,2.642857142857143
1,1,2,1,0,0.4699111470113085,3,4,4,4,4,3,2,2,2,2,3,1,2,4,0.00177304964539,0.0035874439461883,0,2.857142857142857
1,1,1,1,0,0.489297253634895,4,2,2,2,4,4,4,3,2,3,2,4,3,4,0.0,0.0,0,3.071428571428572
0,1,2,1,0,0.3259289176090468,2,2,2,2,4,5,5,5,5,5,5,3,5,3,0.0,0.0,1,3.7857142857142856
1,1,1,1,0,0.730815831987076,2,4,4,4,2,2,2,2,4,4,3,3,4,2,0.0611702127659574,0.0923766816143497,0,3.0
0,1,2,1,0,0.1209612277867528,1,1,5,1,2,4,4,5,5,5,5,5,5,3,0.000886524822695,0.0,1,3.642857142857143
0,1,2,1,0,0.221324717285945,5,5,5,5,4,4,4,5,5,5,5,5,5,5,0.0,0.0,1,4.785714285714286
1,1,3,1,0,0.5238287560581584,0,4,0,2,5,4,5,4,4,5,5,2,4,4,0.0,0.0053811659192825,1,3.4285714285714284
0,1,2,1,0,0.6873990306946689,1,1,1,1,2,4,5,4,4,5,4,5,4,3,0.0115248226950354,0.0017937219730941,1,3.142857142857143
1,1,1,1,0,0.393578352180937,5,5,5,5,4,3,5,5,5,5,5,1,5,2,0.0,0.0,1,4.285714285714286
0,1,2,1,1,0.032108239095315,4,2,2,2,4,4,4,4,5,2,3,3,1,4,0.0,0.0,1,3.142857142857143
0,1,2,1,0,0.4254846526655896,0,0,0,3,2,5,1,4,4,4,1,1,4,2,0.0,0.0,1,2.2142857142857144
0,1,3,1,0,0.1304523424878837,4,1,4,4,3,5,4,5,5,5,5,5,5,4,0.0062056737588652,0.0,1,4.214285714285714
0,0,1,1,1,0.0819870759289176,3,2,3,4,5,3,5,5,4,4,3,3,3,5,0.0,0.0,0,3.7142857142857135
1,1,2,0,1,0.0306946688206785,4,2,4,4,4,4,3,4,4,4,3,1,4,3,0.0,0.0,0,3.4285714285714284
1,1,2,0,1,0.1688206785137318,3,4,2,3,3,4,5,2,2,2,2,5,2,4,0.000886524822695,0.0062780269058295,0,3.071428571428572
1,1,2,0,1,0.0325121163166397,2,5,2,3,4,4,4,2,2,2,3,5,2,3,0.0,0.0,0,3.071428571428572
1,1,3,0,2,0.1447899838449111,1,4,1,1,3,5,5,3,3,1,3,2,3,3,0.0,0.0,0,2.7142857142857144
1,1,2,0,2,0.1480210016155089,4,4,4,3,2,4,5,3,3,4,3,5,3,5,0.0097517730496453,0.0233183856502242,0,3.7142857142857135
0,0,2,1,0,0.0335218093699515,3,2,2,1,1,3,1,1,4,5,5,3,4,1,0.0,0.0,0,2.571428571428572
1,1,2,1,0,0.5864297253634896,2,2,2,2,5,5,5,4,4,4,4,5,4,3,0.0159574468085106,0.0017937219730941,1,3.642857142857143
0,1,1,1,2,0.1530694668820678,2,4,4,4,2,1,2,2,1,4,4,3,4,2,0.0,0.0,0,2.7857142857142856
0,1,1,1,0,0.5680533117932149,5,5,5,5,4,5,5,4,4,4,4,4,4,5,0.0,0.0,1,4.5
0,1,2,1,0,0.3764135702746365,5,5,5,5,3,4,4,5,5,5,5,5,5,3,0.0,0.0,1,4.571428571428571
0,1,2,1,0,0.5882471728594508,2,2,2,2,5,5,4,5,5,5,4,5,5,5,0.0,0.0,1,4.0
0,0,2,1,1,0.0795638126009693,2,1,2,3,1,2,1,1,1,2,3,3,4,1,0.0,0.0,0,1.9285714285714288
0,1,1,1,0,0.489297253634895,5,5,5,5,4,4,4,4,4,3,5,5,5,4,0.0106382978723404,0.0,1,4.428571428571429
1,1,1,1,0,0.7346526655896608,5,5,5,5,5,5,5,5,5,3,5,3,5,5,0.0035460992907801,0.0044843049327354,1,4.714285714285714
1,1,1,1,0,0.5282714054927303,5,5,5,5,4,4,4,4,4,5,4,4,4,4,0.0,0.0017937219730941,1,4.357142857142857
0,1,1,0,1,0.077746365105008,3,3,3,4,3,3,3,3,1,1,3,1,3,3,0.0301418439716312,0.0143497757847533,0,2.642857142857143
0,1,1,1,0,0.0617932148626817,2,2,2,2,5,5,5,5,5,2,4,4,5,5,0.0,0.0,1,3.7857142857142856
0,1,2,1,0,0.3235056542810985,3,3,3,3,5,3,3,3,3,3,3,3,3,1,0.0,0.0044843049327354,0,3.0
0,1,2,0,1,0.0753231017770597,3,4,3,3,2,3,2,2,3,2,4,5,4,2,0.0,0.0116591928251121,0,3.0
0,1,3,0,1,0.3665185783521809,3,2,4,3,4,4,4,4,1,1,3,1,3,4,0.0062056737588652,0.0062780269058295,0,2.9285714285714284
0,1,2,1,0,0.3612681744749596,2,2,2,2,5,5,4,4,4,4,4,5,4,5,0.0,0.0,1,3.7142857142857135
1,1,2,1,1,0.3449111470113085,5,3,3,3,4,4,2,5,5,5,5,5,5,5,0.0124113475177304,0.0,1,4.214285714285714
1,1,0,1,2,0.2974555735056542,4,2,2,2,4,4,5,4,3,1,5,3,2,4,0.0070921985815602,0.000896860986547,1,3.2142857142857144
1,1,2,0,0,0.0739095315024232,5,2,5,4,4,3,3,2,2,5,2,2,2,2,0.077127659574468,0.074439461883408,1,3.071428571428572
1,1,1,1,0,0.3283521809369951,5,5,5,5,3,4,5,4,4,4,4,3,4,5,0.0168439716312056,0.0116591928251121,1,4.285714285714286
1,0,2,1,0,0.1676090468497577,3,3,3,1,5,3,5,5,4,2,4,4,4,5,0.0283687943262411,0.0206278026905829,1,3.642857142857143
0,0,1,1,1,0.1157108239095315,2,2,2,4,4,2,4,4,4,5,4,3,3,4,0.0,0.010762331838565,0,3.357142857142857
1,1,2,1,0,0.1219709208400646,2,2,2,2,5,5,5,1,1,2,3,5,3,5,0.1329787234042553,0.1399103139013452,1,3.071428571428572
0,1,1,0,1,0.1976978998384491,2,5,2,5,2,2,2,2,1,1,2,3,2,2,0.0,0.0,0,2.357142857142857
0,0,2,1,1,0.0926898222940226,4,4,4,3,5,4,5,5,2,5,4,4,1,5,0.0,0.0,0,3.928571428571429
0,1,1,1,0,0.0308966074313408,2,1,1,1,5,4,3,4,4,4,2,2,4,4,0.0,0.0,0,2.9285714285714284
1,1,2,0,1,0.0159531502423263,2,4,2,4,1,3,3,3,3,2,5,1,3,3,0.0,0.0179372197309417,0,2.7857142857142856
0,1,2,1,0,0.3200726978998384,4,4,4,4,5,5,5,4,4,5,4,3,4,5,0.00177304964539,0.0053811659192825,1,4.285714285714286
1,1,2,1,0,0.1490306946688206,3,3,3,3,5,3,3,3,3,3,3,1,3,4,0.0,0.0,0,3.071428571428572
1,1,0,1,0,0.4557754442649435,4,4,4,4,5,4,5,5,3,5,5,2,2,5,0.0,0.0,1,4.071428571428571
1,0,2,1,0,0.1556946688206785,2,2,2,1,5,2,5,5,4,4,4,3,5,5,0.0,0.010762331838565,0,3.5
0,1,1,1,1,0.0438206785137318,3,4,5,4,3,3,3,3,3,4,4,1,4,3,0.00177304964539,0.0071748878923766,0,3.357142857142857
0,1,2,1,1,0.032108239095315,5,5,5,5,5,5,5,5,4,3,2,2,5,5,0.0,0.0,1,4.357142857142857
0,1,2,1,2,0.1478190630048465,2,1,1,1,3,2,3,3,2,2,3,1,2,3,0.0177304964539007,0.0152466367713004,0,2.071428571428572
0,0,1,1,0,0.2247576736672052,3,3,3,3,1,3,1,1,2,5,4,3,2,1,0.0,0.010762331838565,0,2.5
1,0,3,1,1,0.0846122778675282,2,3,2,2,3,2,3,3,4,3,1,3,5,3,0.0,0.0,0,2.7857142857142856
1,0,1,1,1,0.1130856219709208,5,4,5,5,5,4,5,5,3,2,5,4,4,5,0.0,0.0,1,4.357142857142857
1,0,1,1,1,0.0197899838449111,3,3,3,3,3,3,3,3,2,2,2,3,4,3,0.0,0.0026905829596412,0,2.857142857142857
0,1,2,0,1,0.1237883683360258,2,5,3,3,4,3,4,4,2,4,2,1,3,4,0.0,0.0,0,3.142857142857143
0,1,0,0,1,0.1540791599353796,2,4,2,4,2,2,2,2,5,2,5,5,5,2,0.0,0.0,0,3.142857142857143
0,1,1,0,1,0.1003634894991922,2,2,2,3,3,2,3,3,1,1,4,1,3,3,0.0239361702127659,0.0179372197309417,0,2.357142857142857
1,0,1,1,0,0.0922859450726979,2,0,2,3,3,2,3,3,5,3,4,5,5,3,0.0,0.0,0,3.071428571428572
1,1,1,1,0,0.0583602584814216,5,5,5,5,5,1,4,5,5,5,5,4,5,2,0.0,0.0017937219730941,1,4.357142857142857
0,1,1,0,2,0.0496768982229402,1,2,1,3,1,1,1,1,1,2,2,1,3,1,0.0,0.0,0,1.5
1,1,1,0,0,0.3665185783521809,3,3,3,4,1,3,1,1,1,2,3,3,4,1,0.00177304964539,0.0,0,2.357142857142857
0,1,0,0,1,0.1474151857835218,1,4,1,3,2,1,2,2,4,2,4,4,4,2,0.0026595744680851,0.0,0,2.571428571428572
0,0,1,1,0,0.5028271405492731,3,3,3,4,2,3,2,2,3,3,4,4,4,2,0.0026595744680851,0.0,0,3.0
1,1,2,1,0,0.4018578352180937,0,5,0,1,5,4,4,4,4,3,3,5,4,3,0.0,0.0,1,3.2142857142857144
0,0,1,1,0,0.0773424878836833,2,2,2,1,1,2,1,1,3,5,5,4,5,1,0.0,0.0,0,2.5
0,1,2,1,0,0.0474555735056542,3,2,3,3,3,1,3,5,5,5,5,4,5,5,0.0,0.0089686098654708,1,3.7142857142857135
1,1,2,1,0,0.0207996768982229,5,5,5,5,5,5,5,4,4,4,4,3,4,4,0.0,0.0,1,4.428571428571429
0,1,1,1,0,0.6258077544426495,5,5,5,5,1,2,1,1,4,5,3,2,4,1,0.0310283687943262,0.0475336322869955,1,3.142857142857143
1,0,2,1,0,0.141357027463651,5,5,5,5,1,5,1,1,3,5,5,3,5,1,0.0,0.0044843049327354,1,3.571428571428572
1,1,2,0,2,0.1264135702746365,1,5,1,3,2,4,4,2,2,1,2,3,2,2,0.0,0.0,0,2.4285714285714284
1,1,2,0,2,0.1074313408723748,4,1,4,3,1,4,4,4,4,4,4,2,4,3,0.0,0.0,1,3.2857142857142856
0,1,1,0,0,0.0393780290791599,3,4,3,2,3,5,5,3,3,3,3,4,3,4,0.0,0.0,0,3.4285714285714284
0,0,1,1,1,0.1457996768982229,5,5,5,1,5,5,5,5,2,2,2,1,5,5,0.0,0.0,1,3.7857142857142856
1,1,3,1,0,0.7235460420032311,2,3,3,3,4,4,4,2,2,2,2,3,2,3,0.0,0.0,0,2.7857142857142856
0,1,2,1,0,0.2893780290791599,3,2,2,2,5,4,4,3,3,3,3,3,3,3,0.0,0.0,0,3.071428571428572
1,1,1,0,1,0.1147011308562197,3,4,3,4,4,3,4,4,4,2,4,1,3,4,0.0,0.0,0,3.357142857142857
1,1,0,1,1,0.297859450726979,3,3,3,3,3,3,2,3,2,1,3,4,3,3,0.00177304964539,0.0053811659192825,0,2.7857142857142856
1,1,2,1,0,0.5478594507269791,2,1,1,1,3,4,4,2,2,2,2,3,2,3,0.0310283687943262,0.0278026905829596,0,2.2857142857142856
1,0,1,1,1,0.4781906300484653,3,3,3,4,3,3,3,2,2,4,3,3,4,3,0.0443262411347517,0.063677130044843,0,3.071428571428572
0,1,3,0,1,0.1821486268174475,1,4,0,4,4,0,4,4,1,5,4,4,4,4,0.0,0.0,0,3.071428571428572
1,0,1,1,1,0.0601777059773828,3,1,3,4,1,3,1,1,2,5,3,4,4,1,0.0,0.0089686098654708,0,2.571428571428572
1,1,2,1,0,0.7754442649434573,3,4,4,4,3,3,3,3,3,3,3,2,3,3,0.0,0.0,0,3.142857142857143
0,0,1,1,1,0.1342891760904685,3,3,3,4,2,3,2,2,1,3,4,2,4,2,0.0,0.0,0,2.7142857142857144
0,1,1,0,1,0.0207996768982229,1,4,1,3,1,1,2,1,4,1,4,1,4,1,0.0,0.0017937219730941,0,2.071428571428572
0,0,1,1,0,0.0884491114701131,0,0,0,3,1,0,1,1,3,2,4,5,5,1,0.0,0.0,1,1.8571428571428568
1,1,2,1,0,0.4818255250403877,4,4,3,4,4,5,5,5,5,4,5,4,5,3,0.0106382978723404,0.0161434977578475,1,4.285714285714286
0,1,3,0,1,0.2514135702746365,2,4,2,3,4,2,3,4,5,4,4,5,5,4,0.0,0.0,0,3.642857142857143
0,1,2,0,1,0.1048061389337641,3,5,3,2,5,3,5,5,2,1,4,1,1,5,0.0,0.0,0,3.2142857142857144
0,1,2,0,1,0.0254442649434571,2,4,2,1,3,2,3,3,3,3,5,5,4,3,0.0,0.0,0,3.071428571428572
1,1,2,1,0,0.4244749596122779,4,4,4,4,2,4,5,4,4,4,4,4,4,4,0.0053191489361702,0.0,1,3.928571428571429
0,1,2,0,1,0.1031906300484652,2,5,2,1,4,2,4,4,4,3,4,4,5,4,0.0319148936170212,0.0242152466367713,0,3.4285714285714284
0,1,2,1,0,0.3937802907915994,1,3,3,3,5,4,4,1,1,1,1,4,1,1,0.0088652482269503,0.0053811659192825,0,2.357142857142857
0,1,1,1,0,0.4125605815831987,4,4,4,4,5,5,5,5,3,3,4,5,4,5,0.0026595744680851,0.0,1,4.285714285714286
1,0,1,1,0,0.1744749596122778,2,2,2,1,4,2,5,4,5,4,5,4,4,4,0.0,0.0,0,3.4285714285714284
1,1,1,0,1,0.1046042003231017,3,0,3,1,3,3,4,3,4,3,4,3,4,3,0.0,0.0,0,2.9285714285714284
0,1,1,1,1,0.1688206785137318,3,5,5,5,2,3,3,4,2,3,3,3,3,3,0.1657801418439716,0.1811659192825112,0,3.357142857142857
1,0,1,1,1,0.2974555735056542,1,1,1,5,5,1,5,5,2,5,5,5,5,5,0.0,0.0,0,3.642857142857143
0,1,3,0,1,0.2328352180936995,1,1,1,3,1,1,1,1,2,1,3,3,2,1,0.0,0.0,0,1.5714285714285714
0,0,1,1,0,0.0791599353796446,4,0,4,1,5,4,1,5,4,5,4,3,4,5,0.0044326241134751,0.0,1,3.5
1,1,0,0,1,0.1342891760904685,1,4,1,3,1,1,2,1,3,4,4,4,4,1,0.0026595744680851,0.0,0,2.4285714285714284
1,1,0,0,1,0.1938610662358643,3,5,3,3,4,3,1,4,5,3,4,5,5,4,0.0,0.0134529147982062,0,3.7142857142857135
0,1,1,1,0,0.428513731825525,4,1,1,1,4,4,4,4,4,4,3,3,4,4,0.0221631205673758,0.0152466367713004,0,3.2142857142857144
1,0,2,1,1,0.0656300484652665,2,0,2,3,1,2,1,1,4,4,1,5,3,1,0.0,0.0,0,2.142857142857143
1,1,1,0,1,0.0617932148626817,3,4,3,3,5,3,5,5,3,3,5,4,4,5,0.0301418439716312,0.0134529147982062,0,3.928571428571429
0,1,1,1,0,0.1938610662358643,1,1,1,1,5,5,5,5,5,1,5,5,2,5,0.0567375886524822,0.0493273542600896,1,3.357142857142857
0,1,2,1,1,0.0672455573505654,3,3,4,4,3,3,3,3,5,3,3,5,1,3,0.0,0.0125560538116591,1,3.2857142857142856
0,1,3,0,2,0.1793214862681744,4,4,4,5,2,4,2,2,5,4,3,3,2,2,0.0230496453900709,0.0161434977578475,0,3.2857142857142856
0,1,2,1,2,0.1997172859450727,2,4,4,4,2,2,2,2,1,3,3,2,3,2,0.0,0.0125560538116591,0,2.571428571428572
1,1,1,1,0,0.1940630048465266,3,3,3,3,1,2,1,1,3,5,4,3,5,1,0.0026595744680851,0.0080717488789237,1,2.7142857142857144
0,1,1,1,1,0.2869547657512116,5,3,3,3,5,5,5,5,4,3,4,3,5,5,0.00177304964539,0.0044843049327354,1,4.142857142857143
1,1,2,0,1,0.0668416801292407,1,5,1,3,2,5,4,1,1,1,1,4,1,5,0.0,0.0,0,2.5
0,0,1,1,1,0.1922455573505654,2,2,2,4,3,2,3,3,3,1,4,3,3,3,0.0,0.0,0,2.7142857142857144
1,1,2,1,0,0.0882471728594507,4,4,4,4,5,5,5,5,5,5,5,4,5,4,0.0,0.0,1,4.571428571428571
1,1,3,0,1,0.0840064620355412,2,4,2,3,5,5,5,4,4,2,4,1,4,3,0.0,0.0,0,3.4285714285714284
1,1,2,1,0,0.5111066235864298,5,5,5,5,2,1,1,4,4,4,4,5,4,5,0.0,0.0,1,3.857142857142857
0,1,1,1,0,0.4537560581583199,3,4,4,4,3,3,3,3,3,5,1,2,2,3,0.076241134751773,0.0627802690582959,0,3.071428571428572
1,1,1,0,1,0.1229806138933764,1,5,1,4,1,1,1,1,3,5,4,4,4,1,0.0026595744680851,0.0179372197309417,0,2.571428571428572
1,1,2,0,1,0.0260500807754442,3,4,3,5,5,5,5,4,4,3,4,5,4,4,0.0,0.0,0,4.142857142857143
1,1,1,0,1,0.0908723747980614,1,4,1,4,1,1,1,1,1,1,4,4,5,1,0.0,0.0071748878923766,0,2.142857142857143
0,1,2,0,1,0.1239903069466882,2,4,2,2,3,2,3,3,5,5,4,5,5,3,0.0868794326241134,0.084304932735426,0,3.4285714285714284
1,1,2,1,0,0.2988691437802908,3,3,3,3,5,2,1,4,4,4,4,2,4,5,0.000886524822695,0.0,1,3.357142857142857
1,1,1,1,0,0.1029886914378029,3,3,3,3,3,3,3,3,5,4,5,4,5,3,0.0035460992907801,0.0,1,3.571428571428572
0,1,1,0,1,0.237075928917609,2,1,2,3,5,2,5,5,2,2,3,2,3,5,0.0177304964539007,0.0143497757847533,0,3.0
1,1,2,1,0,0.2138529886914378,3,3,3,3,2,5,5,4,4,4,4,5,4,3,0.0966312056737588,0.0869955156950672,1,3.7142857142857135
1,1,2,1,0,0.1902261712439418,4,5,3,5,2,3,4,4,4,3,4,1,4,2,0.0203900709219858,0.0242152466367713,0,3.4285714285714284
0,1,2,1,0,0.3146203554119547,4,4,4,4,1,1,2,4,4,4,4,2,4,1,0.0088652482269503,0.0,0,3.071428571428572
0,1,2,1,0,0.3154281098546042,4,5,4,4,4,4,5,3,3,4,3,3,3,3,0.0150709219858156,0.0026905829596412,1,3.7142857142857135
0,1,1,1,0,0.7388933764135703,5,5,5,5,5,5,5,5,1,2,4,3,2,5,0.0203900709219858,0.0224215246636771,1,4.071428571428571
1,1,2,1,0,0.3101777059773828,3,3,3,3,5,5,5,3,3,4,4,5,4,5,0.1870567375886525,0.179372197309417,1,3.928571428571429
0,1,2,0,1,0.0323101777059773,1,4,1,4,3,1,3,3,4,2,4,5,5,3,0.0,0.0,0,3.071428571428572
1,1,2,0,1,0.1147011308562197,2,2,2,2,4,3,2,4,4,2,2,3,4,2,0.0,0.0,0,2.7142857142857144
1,1,2,1,0,0.3202746365105008,3,3,3,3,3,4,4,4,4,4,4,4,4,4,0.0558510638297872,0.0538116591928251,1,3.642857142857143
1,0,2,1,1,0.0343295638126009,1,2,1,3,5,1,5,5,3,3,3,4,3,5,0.0177304964539007,0.0152466367713004,0,3.142857142857143
1,0,2,1,1,0.152059773828756,3,3,3,3,3,3,3,3,2,4,4,2,4,3,0.0,0.032286995515695,0,3.071428571428572
1,1,2,1,0,0.0420032310177706,2,2,5,2,3,5,5,5,5,4,5,3,5,4,0.0026595744680851,0.0,1,3.928571428571429
0,1,0,0,1,0.0157512116316639,1,4,1,1,2,1,1,2,3,5,4,3,4,2,0.0,0.0,0,2.4285714285714284
1,1,2,1,0,0.3162358642972536,5,5,5,5,4,3,5,5,5,5,5,5,5,3,0.0,0.000896860986547,1,4.642857142857143
1,0,1,1,1,0.1470113085621971,2,2,2,3,3,2,5,3,2,2,3,3,4,3,0.0425531914893617,0.0547085201793722,0,2.7857142857142856
